SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Kherwara,Udaipur,Rajasthan,village,BHANADARA,"0813000695107727",73.5080180944,24.0640619944
Salumbar,Udaipur,Rajasthan,village,SHESHPUR,"0813000692107246",74.0874972811,24.0668313782
Kherwara,Udaipur,Rajasthan,village,KHUNADARI,"0813000695107722",73.4925350854,24.0534141319
Kherwara,Udaipur,Rajasthan,village,SUVEDARA,"0813000695107718",73.4756793065,24.0594055787
Sarada,Udaipur,Rajasthan,village,JUNPURIYA,"0813000693107507",73.9064170022,24.0788210113
Kherwara,Udaipur,Rajasthan,village,KHARADIWARA PAHAD,"0813000695107780",73.4286058789,23.9867566362
Kherwara,Udaipur,Rajasthan,village,PARVLAPHALA,"0813000695107754",73.6193179764,23.9989627851
Kherwara,Udaipur,Rajasthan,village,KHARADIWARA,"0813000695107837",73.4598139930,23.9933374631
Kherwara,Udaipur,Rajasthan,village,ASARIWADAPATETHANA,"0813000695107844",73.4774275135,23.9853554147
Salumbar,Udaipur,Rajasthan,village,BUDEL-MANPURA,"0813000692107342",74.2536499308,24.0035442000
Sarada,Udaipur,Rajasthan,village,AMBALA,"0813000693107521",73.8328367219,24.0784689988
Salumbar,Udaipur,Rajasthan,village,GUD,"0813000692107226",74.0022418194,24.0876134194
Kherwara,Udaipur,Rajasthan,village,KAKARDARA,"0813000695107719",73.4603151323,24.0697219243
Rishabhdeo,Udaipur,Rajasthan,village,ANJALAYA,"0813000694107633",73.6493297789,24.0770455447
Jhadol,Udaipur,Rajasthan,village,BUJHA,"0813000688106211",73.2541912406,24.0486063434
Sarada,Udaipur,Rajasthan,village,MALARA,"0813000693107505",73.9321305279,24.0962191292
Rishabhdeo,Udaipur,Rajasthan,village,UGAMNAKOTADA,"0813000694107623",73.7478265052,24.0782677497
Kherwara,Udaipur,Rajasthan,village,SAROLI,"0813000695107731",73.5332116733,24.0641622893
Kherwara,Udaipur,Rajasthan,village,KATARWAS KHURD,"0813000695107705",73.4166730570,24.0804675608
Jhadol,Udaipur,Rajasthan,village,KAVEL,"0813000688106322",73.2829719564,24.0454438421
Kherwara,Udaipur,Rajasthan,village,SUBERI,"0813000695107737",73.5758010417,24.0812019964
Salumbar,Udaipur,Rajasthan,village,JAMBURA,"0813000692107145",74.2214775278,24.1237652001
Kherwara,Udaipur,Rajasthan,village,RACHHA,"0813000695107700",73.4639379137,24.1002914346
Salumbar,Udaipur,Rajasthan,village,DUDAR,"0813000692107207",74.0368359328,24.1217621342
Sarada,Udaipur,Rajasthan,village,DHANI SIPUR,"0813000693107449",73.9309317062,24.1142703952
Banswara,Banswara,Rajasthan,village,DANG,"0812500652098894",74.4021074996,23.5836819415
Salumbar,Udaipur,Rajasthan,village,TODA,"0813000692107222",73.9604597495,24.1127592717
Rishabhdeo,Udaipur,Rajasthan,village,GADAWAT GORIBA,"0813000694107620",73.7046789520,24.0926399919
Sarada,Udaipur,Rajasthan,village,KACHHOTA,"0813000693107495",73.8510832594,24.1456195563
Sarada,Udaipur,Rajasthan,village,NIMBODA,"0813000693107491",73.7898314821,24.1489047526
Kherwara,Udaipur,Rajasthan,village,DHNKWAS,"0813000695107690",73.4124071761,24.1155562224
Lasadiya,Udaipur,Rajasthan,village,LAKHUKAKHERA,"0813000691107015",74.3366313491,24.3171521306
Sarada,Udaipur,Rajasthan,village,MALAR,"0813000693107527",73.8506746667,24.1189205401
Rishabhdeo,Udaipur,Rajasthan,village,KHARAD,"0813000694107583",73.8367180712,24.1043255164
Sarada,Udaipur,Rajasthan,village,KOLAR,"0813000693107511",73.8614338736,24.1218499211
Lasadiya,Udaipur,Rajasthan,village,BUDEL,"0813000691107081",74.2386893633,24.1375586544
Lasadiya,Udaipur,Rajasthan,village,SELPUR,"0813000691107087",74.1903938774,24.1345958660
Sarada,Udaipur,Rajasthan,village,SURKHAND KA KHERA,"0813000693107509",73.8766750311,24.1071217640
Rishabhdeo,Udaipur,Rajasthan,village,MAL,"0813000694107603",73.5425311017,24.1008442503
Salumbar,Udaipur,Rajasthan,village,THARORA,"0813000692107217",73.9204683560,24.1395041466
Lasadiya,Udaipur,Rajasthan,village,BAGON KA GURA,"0813000691107091",74.1879649112,24.1532312614
Sarada,Udaipur,Rajasthan,village,PAL SEPUR,"0813000693107513",73.7990917282,24.1299729290
Salumbar,Udaipur,Rajasthan,village,ADKALIA,"0813000692107174",73.9993391279,24.1473158688
Salumbar,Udaipur,Rajasthan,village,SALUMBAR,"0813000692800626",74.0402542268,24.1437767551
Salumbar,Udaipur,Rajasthan,village,KANGRA,"0813000692107190",74.1268735646,24.1638661219
Sarada,Udaipur,Rajasthan,village,SEPUR,"0813000693107492",73.8062294620,24.1514311769
Rishabhdeo,Udaipur,Rajasthan,village,JAL PANKA,"0813000694107599",73.5597635184,24.1358849742
Sarada,Udaipur,Rajasthan,village,NMACH,"0813000693107494",73.8371296219,24.1629491455
Salumbar,Udaipur,Rajasthan,village,BHAI,"0813000692107179",74.0255986007,24.1633972607
Sarada,Udaipur,Rajasthan,village,MANDVA,"0813000693107473",73.7860596865,24.1668689298
Sarada,Udaipur,Rajasthan,village,KHARBAR B,"0813000693107486",73.7118159196,24.1596877828
Rishabhdeo,Udaipur,Rajasthan,village,SANGWARA,"0813000694107587",73.5242896745,24.1473896040
Vallabhnagar,Udaipur,Rajasthan,village,CHENPURIYA,"0813000690106896",74.3084338143,24.3995281225
Vallabhnagar,Udaipur,Rajasthan,village,PITHALPURA,"0813000690106892",74.3208274667,24.4012990517
Kushalgarh,Banswara,Rajasthan,village,KHERDA,"0812500654099752",74.4690588863,23.2433896624
Kushalgarh,Banswara,Rajasthan,village,CAKHWADA,"0812500654099883",74.6002794079,23.2489408988
Kushalgarh,Banswara,Rajasthan,village,ROHNIYA RAMSINGH,"0812500654099584",74.3062539717,23.2419640615
Bagidora,Banswara,Rajasthan,village,CHARAKNI,"0812500653099490",74.1604119140,23.2309753382
Kushalgarh,Banswara,Rajasthan,village,UMER JHONKA,"0812500654099886",74.6319393100,23.2525726387
Lasadiya,Udaipur,Rajasthan,village,SINGAWATON KA KHERA,"0813000691107072",74.3559341084,24.1878804046
Sarada,Udaipur,Rajasthan,village,KATANWARA,"0813000693107472",73.7908010121,24.1777038777
Jhadol,Udaipur,Rajasthan,village,ADAHALDU,"0813000688106311",73.2662408567,24.1506201068
Rishabhdeo,Udaipur,Rajasthan,village,PHUTALA,"0813000694107590",73.5062356372,24.1630120287
Kotra,Udaipur,Rajasthan,village,ASAVARA,"0813000687106057",73.1912091329,24.1465734463
Jhadol,Udaipur,Rajasthan,village,LATHUNI,"0813000688106327",73.3054312109,24.1575173629
Jhadol,Udaipur,Rajasthan,village,GARANWAS,"0813000688106324",73.3503538412,24.1306190144
Salumbar,Udaipur,Rajasthan,village,BAROLIYA,"0813000692107187",74.1096681904,24.1770329534
Salumbar,Udaipur,Rajasthan,village,BASSI SAMACHOTH,"0813000692107167",73.9729663115,24.1666387474
Rishabhdeo,Udaipur,Rajasthan,village,PIPALI-B,"0813000694107614",73.6831100723,24.1554648405
Kotra,Udaipur,Rajasthan,village,MORCHUCHA,"0813000687106045",73.1347272992,24.1388495595
Salumbar,Udaipur,Rajasthan,village,BILIYON KA GUDA,"0813000692107177",74.0328931796,24.1821647236
Sarada,Udaipur,Rajasthan,village,SEKARI,"0813000693107462",73.8978943174,24.1769982576
Salumbar,Udaipur,Rajasthan,village,PAYATALAV,"0813000692107185",74.0825974501,24.1847478749
Vallabhnagar,Udaipur,Rajasthan,village,AMBOKA,"0813000690106967",74.3263601867,24.3724117944
Jhadol,Udaipur,Rajasthan,village,DHARAVAN,"0813000688106310",73.2976119768,24.1750760093
Lasadiya,Udaipur,Rajasthan,village,FATEHSINGHJI KI BHAGAL,"0813000691107009",74.3428680434,24.3435906401
Jhadol,Udaipur,Rajasthan,village,MAKARI,"0813000688106338",73.4556558951,24.1931203508
Vallabhnagar,Udaipur,Rajasthan,village,MOTA KHERA,"0813000690106957",74.3164243402,24.3495792422
Vallabhnagar,Udaipur,Rajasthan,village,UDPURIYA,"0813000690106955",74.3134299987,24.3603564112
Vallabhnagar,Udaipur,Rajasthan,village,BHAPURA,"0813000690106961",74.3373823352,24.3548992120
Vallabhnagar,Udaipur,Rajasthan,village,PITALPURA,"0813000690106888",74.3088532515,24.4468354380
Ladpura,Kota,Rajasthan,village,BORAWAS,"0812700667102105",75.6757591235,25.0102726565
Kotra,Udaipur,Rajasthan,village,CHARIYA,"0813000687106039",73.1096586134,24.1992823341
Kotra,Udaipur,Rajasthan,village,VASELA,"0813000687106038",73.1247896141,24.1943135942
Kotra,Udaipur,Rajasthan,village,CHKHALI,"0813000687106041",73.0798277833,24.1922136418
Kotra,Udaipur,Rajasthan,village,NAKOLA,"0813000687106049",73.1550560378,24.1926945380
Vallabhnagar,Udaipur,Rajasthan,village,SAVPURA,"0813000690106893",74.3331210603,24.3986111543
Vallabhnagar,Udaipur,Rajasthan,village,RANVATO KA KHERA,"0813000690106895",74.3412685287,24.4028067837
Vallabhnagar,Udaipur,Rajasthan,village,DHAKHRON KA KHERA,"0813000690106894",74.3441957750,24.4054229272
Lasadiya,Udaipur,Rajasthan,village,BOR KA PANI,"0813000691107022",74.3248358685,24.2587015638
Vallabhnagar,Udaipur,Rajasthan,village,SANGRAMPURA,"0813000690106973",74.3519477089,24.3914882690
Lasadiya,Udaipur,Rajasthan,village,KHOKARIA,"0813000691107018",74.4146910262,24.2835804414
Lasadiya,Udaipur,Rajasthan,village,DANITALAI,"0813000691107016",74.3555773220,24.3068451289
Lasadiya,Udaipur,Rajasthan,village,BHATIA,"0813000691107014",74.3545960694,24.3204228911
Lasadiya,Udaipur,Rajasthan,village,TAKHETPURA,"0813000691107013",74.3579100275,24.3277319180
Vallabhnagar,Udaipur,Rajasthan,village,NANKIYA KHERA,"0813000690106969",74.3213556544,24.3481868886
Salumbar,Udaipur,Rajasthan,village,SALEYA,"0813000692107223",73.9643292966,24.0857982918
Salumbar,Udaipur,Rajasthan,village,MANPURAVIRAAN,"0813000692107182",74.0612243714,24.1362096004
Salumbar,Udaipur,Rajasthan,village,LSARWAS RAVAN,"0813000692107180",74.0486223552,24.1529366527
Rishabhdeo,Udaipur,Rajasthan,village,SOMAWATON KA PHALA,"0813000694107618",73.7280425179,24.1223829714
Sarada,Udaipur,Rajasthan,village,SAGATARA,"0813000693107467",73.8622220560,24.1771299357
Dhariawad,Pratapgarh,Rajasthan,village,FOREST,"0813100696107880",74.3802561036,24.2665144569
Vallabhnagar,Udaipur,Rajasthan,village,UMRON KA BELA,"0813000690106956",74.3037915212,24.3509269650
Vallabhnagar,Udaipur,Rajasthan,village,GOPA KI BHAGAL,"0813000690106962",74.3057212027,24.3648498645
Vallabhnagar,Udaipur,Rajasthan,village,GADHPURA,"0813000690106976",74.3425340511,24.3839911058
Vallabhnagar,Udaipur,Rajasthan,village,HARIYAKHERA,"0813000690106954",74.3109500765,24.3795727286
Vallabhnagar,Udaipur,Rajasthan,village,JASWANTPURA,"0813000690106897",74.3020379282,24.4096371624
Vallabhnagar,Udaipur,Rajasthan,village,MALKHEJRI,"0813000690106890",74.3233853754,24.4619362007
Vallabhnagar,Udaipur,Rajasthan,village,ARNIYA,"0813000690106891",74.3278519057,24.4764675324
Arnod,Pratapgarh,Rajasthan,village,LAMBAGHATA,"0813100700108799",74.7766969212,23.7235454439
Arnod,Pratapgarh,Rajasthan,village,PIPRORI,"0813100700108813",74.8728269569,23.7220677977
Kushalgarh,Banswara,Rajasthan,village,MIRACHGATI,"0812500654099882",74.6168598137,23.2666171288
Ladpura,Kota,Rajasthan,village,KOLIPURA,"0812700667102109",75.6663338019,24.9663078168
Ghatol,Banswara,Rajasthan,village,KOTA MAGRI,"0812500650098446",74.4561498507,23.8844548701
Ghatol,Banswara,Rajasthan,village,SACHOR,"0812500650098447",74.4489826248,23.8836951589
Ghatol,Banswara,Rajasthan,village,KALIMAGRI,"0812500650098445",74.4348001497,23.8868881286
Beejoliya,Bhilwara,Rajasthan,village,SUNTHI,"0812200638096279",75.4225853962,25.1903205440
Kushalgarh,Banswara,Rajasthan,village,RAWATASATH,"0812500654099675",74.3030209479,23.1929496730
Ghatol,Banswara,Rajasthan,village,TODI SIMROL,"0812500650098525",74.4957247455,23.8822419129
Ghatol,Banswara,Rajasthan,village,NEGRIYA,"0812500650098444",74.4575045704,23.8924450240
Kushalgarh,Banswara,Rajasthan,village,DHOLKANAWL,"0812500654099914",74.6186853357,23.1614498635
Kushalgarh,Banswara,Rajasthan,village,TANDI KHURD,"0812500654099707",74.2845716809,23.1521187629
Bagidora,Banswara,Rajasthan,village,BHUJELA,"0812500653099269",74.0686550572,23.4107072728
Bagidora,Banswara,Rajasthan,village,CHAUTHMAL,"0812500653099260",74.1204639421,23.4236870420
Bagidora,Banswara,Rajasthan,village,BANSLA,"0812500653099385",74.3027935999,23.4223396950
Bagidora,Banswara,Rajasthan,village,BOR BHATOD,"0812500653099264",74.0909692022,23.4295770111
Bagidora,Banswara,Rajasthan,village,BALAWARA,"0812500653099386",74.2858992073,23.4350227708
Banswara,Banswara,Rajasthan,village,DHAVDA DARA,"0812500652099211",74.4729995992,23.3682961773
Ladpura,Kota,Rajasthan,village,JAMUNIYA BAVRI,"0812700667102066",75.6949611766,25.0446002759
Kushalgarh,Banswara,Rajasthan,village,CHIYASATH,"0812500654099705",74.3110634442,23.1599911106
Kushalgarh,Banswara,Rajasthan,village,NAGDA KHURD,"0812500654099844",74.5065337947,23.1632574617
Bagidora,Banswara,Rajasthan,village,KHUNTA GALIA,"0812500653099531",74.1378606281,23.1842064972
Bagidora,Banswara,Rajasthan,village,KHUNTA DALJI MALA,"0812500653099526",74.2095311017,23.1932492598
Garhi,Banswara,Rajasthan,village,BHARKORIA PARA,"0812500651098810",74.0705370947,23.5596121244
Garhi,Banswara,Rajasthan,village,DADUKA,"0812500651098791",74.1610869985,23.5483311629
Banswara,Banswara,Rajasthan,village,WARA,"0812500652099036",74.7513124899,23.5859170373
Banswara,Banswara,Rajasthan,village,BARWARA BHAIROJI,"0812500652099195",74.4824831099,23.3638497353
Bagidora,Banswara,Rajasthan,village,AMBADARA,"0812500653099282",74.0115439724,23.3449663751
Bagidora,Banswara,Rajasthan,village,POTHIWARA,"0812500653099283",74.0252049947,23.3443450201
Bagidora,Banswara,Rajasthan,village,TANDI MOTI,"0812500653099464",74.2229850709,23.3547722140
Garhi,Banswara,Rajasthan,village,CHOTI TODI,"0812500651098834",74.0745466436,23.5017451442
Ghatol,Banswara,Rajasthan,village,DIDORIYA,"0812500650098461",74.3182882934,23.8483355552
Ghatol,Banswara,Rajasthan,village,DAGAL,"0812500650098454",74.4317931896,23.8524486725
Ghatol,Banswara,Rajasthan,village,DALWARA LOKIYA,"0812500650098455",74.4001479151,23.8427178303
Ghatol,Banswara,Rajasthan,village,DUNGARIYA,"0812500650098515",74.4693349864,23.8702699757
Kushalgarh,Banswara,Rajasthan,village,CHAKALI,"0812500654099662",74.3608804463,23.2375238986
Bagidora,Banswara,Rajasthan,village,WAGIDORA,"0812500653099391",74.2785759329,23.3984988972
Kushalgarh,Banswara,Rajasthan,village,DUNGRAKHURD,"0812500654099701",74.3227991529,23.1719936849
Kushalgarh,Banswara,Rajasthan,village,KUSHALIPARA,"0812500654099692",74.2948418201,23.1708861876
Kushalgarh,Banswara,Rajasthan,village,KISHANWADA,"0812500654099671",74.3511277089,23.1764476391
Kushalgarh,Banswara,Rajasthan,village,NANI SATH,"0812500654099719",74.3698341158,23.1769317088
Bagidora,Banswara,Rajasthan,village,TARKIA,"0812500653099535",74.1805579577,23.1641975504
Kushalgarh,Banswara,Rajasthan,village,IMLI  JHARAN,"0812500654099808",74.3328693166,23.0801350099
Kushalgarh,Banswara,Rajasthan,village,MATWALA  KHAKRA,"0812500654099931",74.7105739316,23.2473078875
Kushalgarh,Banswara,Rajasthan,village,BHARIPURA,"0812500654099740",74.4343182157,23.2340879473
Kushalgarh,Banswara,Rajasthan,village,PALI KHURD,"0812500654099661",74.3835013040,23.2381541839
Kushalgarh,Banswara,Rajasthan,village,KHERPUR PATTA RAMGARH,"0812500654099850",74.4851762253,23.1719778587
Ghatol,Banswara,Rajasthan,village,SURPUR,"0812500650098450",74.4437384268,23.8777709844
Garhi,Banswara,Rajasthan,village,GARA HIMATSINGH,"0812500651098682",74.2029560229,23.7437174928
Ghatol,Banswara,Rajasthan,village,NAROTON KI GOJ,"0812500650098627",74.4547104390,23.7242692063
Ghatol,Banswara,Rajasthan,village,BHAWASA,"0812500650098557",74.2645060940,23.7410339050
Ladpura,Kota,Rajasthan,village,RUPPURA,"0812700667102151",75.6851294571,24.9535293657
Bagidora,Banswara,Rajasthan,village,MUNDARI,"0812500653099323",74.0833244458,23.3688729769
Bagidora,Banswara,Rajasthan,village,RAMELA,"0812500653099288",74.0472707853,23.3784673691
Banswara,Banswara,Rajasthan,village,BORKHABAR,"0812500652099174",74.4629050094,23.3841975310
Kushalgarh,Banswara,Rajasthan,village,SASWADLI,"0812500654099730",74.3920548163,23.2075801575
Kushalgarh,Banswara,Rajasthan,village,TALAIWADA,"0812500654099747",74.4632381423,23.2316759478
Kushalgarh,Banswara,Rajasthan,village,KHUNDANIROOPA,"0812500654099575",74.2554548145,23.2405621838
Kushalgarh,Banswara,Rajasthan,village,MOLAN,"0812500654099611",74.3380143893,23.3010600288
Bagidora,Banswara,Rajasthan,village,KHERIA,"0812500653099480",74.2041794156,23.2921841284
Bagidora,Banswara,Rajasthan,village,BHAMARIYA,"0812500653099294",74.1055185757,23.3946289634
Bagidora,Banswara,Rajasthan,village,JALAMPURA,"0812500653099356",74.2011768554,23.3978490123
Kushalgarh,Banswara,Rajasthan,village,JUNAPANI,"0812500654099933",74.7017411391,23.2387103489
Bagidora,Banswara,Rajasthan,village,LANKAI,"0812500653099503",74.2171830097,23.2206585538
Kushalgarh,Banswara,Rajasthan,village,PALIKALAN,"0812500654099664",74.3654539266,23.2322469620
Kushalgarh,Banswara,Rajasthan,village,KHADIDERI,"0812500654099617",74.3382464184,23.3210492481
Kushalgarh,Banswara,Rajasthan,village,TARALIYA,"0812500654099899",74.5503059825,23.1643066766
Kushalgarh,Banswara,Rajasthan,village,NALPARA,"0812500654099717",74.3561476147,23.1647397171
Kushalgarh,Banswara,Rajasthan,village,GOYAKA PARGISATH,"0812500654099688",74.2769668842,23.1678299340
Kushalgarh,Banswara,Rajasthan,village,KHUNTA RUPJI,"0812500654099691",74.3074289014,23.1689773588
Kushalgarh,Banswara,Rajasthan,village,ANDAVA,"0812500654099853",74.4740282476,23.1808397357
Bagidora,Banswara,Rajasthan,village,BORKUNDA,"0812500653099512",74.1508933010,23.2180897913
Bagidora,Banswara,Rajasthan,village,PHALWA,"0812500653099339",74.1023124291,23.3133320138
Bagidora,Banswara,Rajasthan,village,WARET,"0812500653099332",74.0470876777,23.3214770244
Banswara,Banswara,Rajasthan,village,GADA,"0812500652099182",74.4282665650,23.3343506231
Bagidora,Banswara,Rajasthan,village,PANCHAL,"0812500653099467",74.2264428877,23.3345934617
Bagidora,Banswara,Rajasthan,village,SARDA,"0812500653099442",74.1255808825,23.3240026884
Bagidora,Banswara,Rajasthan,village,CHELKARI,"0812500653099457",74.1630000358,23.3276769570
Kushalgarh,Banswara,Rajasthan,village,SARONA KHALSA,"0812500654099934",74.6911548852,23.2320885688
Kushalgarh,Banswara,Rajasthan,village,BIJALPUR,"0812500654099770",74.5129925024,23.2777867974
Kushalgarh,Banswara,Rajasthan,village,TANDA MANGALA,"0812500654099565",74.2810924923,23.2659086312
Banswara,Banswara,Rajasthan,village,GARNAWAT,"0812500652099147",74.4281427488,23.4448032881
Banswara,Banswara,Rajasthan,village,SURWANIA,"0812500652099138",74.3893185421,23.4387688931
Bagidora,Banswara,Rajasthan,village,PINDARMA,"0812500653099368",74.2803782719,23.4548775679
Banswara,Banswara,Rajasthan,village,CULARKHADI,"0812500652099106",74.5724019255,23.4716360168
Banswara,Banswara,Rajasthan,village,KHORIPIPLI,"0812500652099122",74.5184841811,23.4762739874
Garhi,Banswara,Rajasthan,village,DALIA,"0812500651098678",74.2318309545,23.7210053243
Kushalgarh,Banswara,Rajasthan,village,GODAPATTE,"0812500654099789",74.4109506797,23.1531169211
Kushalgarh,Banswara,Rajasthan,village,SIGLANI,"0812500654099843",74.5007565047,23.1544882336
Bagidora,Banswara,Rajasthan,village,CHHAYNA,"0812500653099251",74.1219065557,23.4561765429
Banswara,Banswara,Rajasthan,village,GANAU,"0812500652099152",74.4631806861,23.4582804736
Bagidora,Banswara,Rajasthan,village,BHWANPURA,"0812500653099253",74.1627538836,23.4545329470
Kushalgarh,Banswara,Rajasthan,village,SURBAN,"0812500654099857",74.5429139790,23.1786348445
Kushalgarh,Banswara,Rajasthan,village,MAHUNDI,"0812500654099796",74.3193766487,23.1467925156
Garhi,Banswara,Rajasthan,village,PARDA,"0812500651098701",74.2272061358,23.7037269164
Garhi,Banswara,Rajasthan,village,SAMA  PALA,"0812500651098693",74.1660814824,23.7129562820
Garhi,Banswara,Rajasthan,village,BARODIA,"0812500651098692",74.1453662590,23.7022106043
Kushalgarh,Banswara,Rajasthan,village,CHOOR PARNAL,"0812500654099634",74.3805757555,23.2752900072
Ghatol,Banswara,Rajasthan,village,HIMMAT SINGH GARA,"0812500650098547",74.3777477067,23.7794473093
Garhi,Banswara,Rajasthan,village,LUHARIYA,"0812500651098674",74.2257888435,23.7601729675
Ghatol,Banswara,Rajasthan,village,BARODA,"0812500650098541",74.4488423679,23.7847985447
Ghatol,Banswara,Rajasthan,village,DEVLIASAKTAWAT,"0812500650098437",74.4594741061,23.9101738028
Banswara,Banswara,Rajasthan,village,SALIYAN,"0812500652098983",74.4373611404,23.3700886761
Banswara,Banswara,Rajasthan,village,BARWARA RAJIYA,"0812500652099191",74.4816563661,23.3470069790
Bagidora,Banswara,Rajasthan,village,KANGLIYA,"0812500653099243",74.0831194820,23.4269112026
Kushalgarh,Banswara,Rajasthan,village,SABALPURA,"0812500654099758",74.4388073474,23.3157739089
Kushalgarh,Banswara,Rajasthan,village,ITALA,"0812500654099618",74.3194598814,23.2995280094
Kushalgarh,Banswara,Rajasthan,village,KARMADIYA,"0812500654099760",74.4615774383,23.3250249230
Kushalgarh,Banswara,Rajasthan,village,CHNARWAN,"0812500654099620",74.3417637914,23.3088045552
Bagidora,Banswara,Rajasthan,village,NAWAGAON A,"0812500653099470",74.2126317595,23.3065224155
Kushalgarh,Banswara,Rajasthan,village,BHAMARKOT,"0812500654099839",74.4688840182,23.1055800742
Kushalgarh,Banswara,Rajasthan,village,BHORAJ JUNI,"0812500654099794",74.2974056410,23.1232847338
Kushalgarh,Banswara,Rajasthan,village,KASARWADI,"0812500654099799",74.3297467486,23.1182739698
Garhi,Banswara,Rajasthan,village,KESARPURA,"0812500651098831",74.0846261515,23.4768797745
Garhi,Banswara,Rajasthan,village,BHATAR,"0812500651098855",74.1805790833,23.4799420118
Ghatol,Banswara,Rajasthan,village,KUVANIYA,"0812500650098641",74.4317257722,23.6587148528
Bagidora,Banswara,Rajasthan,village,HAMIRPURA,"0812500653099372",74.2875376569,23.4879566374
Banswara,Banswara,Rajasthan,village,MALWASA,"0812500652098980",74.3457927784,23.4801789516
Ghatol,Banswara,Rajasthan,village,NATHU KHEDI,"0812500650098602",74.4700240379,23.7814532284
Ghatol,Banswara,Rajasthan,village,MIYASA,"0812500650098598",74.5240870362,23.7766357813
Ghatol,Banswara,Rajasthan,village,GANORA,"0812500650098488",74.2732935182,23.7657002670
Ghatol,Banswara,Rajasthan,village,SADRI,"0812500650098599",74.4879905965,23.7839804165
Bagidora,Banswara,Rajasthan,village,HARMATIA,"0812500653099523",74.2232727692,23.2141727520
Kushalgarh,Banswara,Rajasthan,village,PUDANDA JAGIR,"0812500654099724",74.4187821527,23.1949218938
Bagidora,Banswara,Rajasthan,village,KATARIA,"0812500653099387",74.2763221905,23.4277248312
Bagidora,Banswara,Rajasthan,village,DAD,"0812500653099274",74.0147229305,23.3864452847
Bagidora,Banswara,Rajasthan,village,KUNDI,"0812500653099382",74.3330076625,23.3970476489
Bagidora,Banswara,Rajasthan,village,UBAPAN,"0812500653099291",74.0534438420,23.3859672714
Bagidora,Banswara,Rajasthan,village,SAGDUNGRI,"0812500653099390",74.2524689056,23.3957282671
Ghatol,Banswara,Rajasthan,village,UMAR JALA,"0812500650098430",74.3889358115,23.8817090587
Kushalgarh,Banswara,Rajasthan,village,KOTHARIYA,"0812500654099855",74.5070447292,23.1927830634
Bagidora,Banswara,Rajasthan,village,DUNGIA KI SER,"0812500653099530",74.1565292250,23.1866583904
Bagidora,Banswara,Rajasthan,village,HANDI,"0812500653099527",74.1924813708,23.1939333430
Kushalgarh,Banswara,Rajasthan,village,KUKRIPARA,"0812500654099941",74.7393364253,23.2142921648
Kushalgarh,Banswara,Rajasthan,village,SUNARIYA,"0812500654099747",74.4640202983,23.2194994497
Bagidora,Banswara,Rajasthan,village,BURWA,"0812500653099403",74.3599510610,23.3877894602
Bagidora,Banswara,Rajasthan,village,DALPURA,"0812500653099435",74.2145366081,23.3892832598
Bagidora,Banswara,Rajasthan,village,UMMEDPURA,"0812500653099319",74.1386834825,23.3850915521
Banswara,Banswara,Rajasthan,village,GHODA,"0812500652099209",74.5405353684,23.3981344065
Banswara,Banswara,Rajasthan,village,BHUTPARA,"0812500652099175",74.4479538489,23.3785844027
Garhi,Banswara,Rajasthan,village,NAHALI,"0812500651098856",74.1972229523,23.4635498683
Bagidora,Banswara,Rajasthan,village,PATELIA,"0812500653099370",74.2635056272,23.4725135686
Ghatol,Banswara,Rajasthan,village,AMRIYA,"0812500650098474",74.2801947666,23.8247095323
Ghatol,Banswara,Rajasthan,village,MOTAGAON,"0812500650098470",74.2587670334,23.8068941514
Kushalgarh,Banswara,Rajasthan,village,GHATIA,"0812500654099547",74.2935903605,23.3220697075
Banswara,Banswara,Rajasthan,village,DEVGARH,"0812500652099121",74.5324680500,23.4676099190
Banswara,Banswara,Rajasthan,village,PANIALA,"0812500652099132",74.4401993861,23.4625012812
Bagidora,Banswara,Rajasthan,village,NARANYA,"0812500653099247",74.1004120309,23.4502253142
Bagidora,Banswara,Rajasthan,village,ARJUNPURA,"0812500653099305",74.1796316502,23.4465490905
Ghatol,Banswara,Rajasthan,village,BORPI KORA,"0812500650098527",74.5198248869,23.8747151148
Kushalgarh,Banswara,Rajasthan,village,DARAN,"0812500654099873",74.5702029564,23.2299324924
Kushalgarh,Banswara,Rajasthan,village,HAMIRPURA,"0812500654099751",74.4520565016,23.2385447444
Bagidora,Banswara,Rajasthan,village,KOOPRI,"0812500653099500",74.1921564611,23.2302877708
Kushalgarh,Banswara,Rajasthan,village,GOKUL PADA,"0812500654099932",74.7101138896,23.2371818537
Kushalgarh,Banswara,Rajasthan,village,GOPALPURA,"0812500654099872",74.5509070260,23.2248459172
Bagidora,Banswara,Rajasthan,village,TARBA,"0812500653099315",74.1756636207,23.3999890320
Bagidora,Banswara,Rajasthan,village,RATAPAN,"0812500653099355",74.1883114267,23.4025414768
Bagidora,Banswara,Rajasthan,village,BORKHANDI,"0812500653099357",74.2159434067,23.4014669034
Banswara,Banswara,Rajasthan,village,BAKHATPURA,"0812500652099120",74.5237606850,23.4627973010
Garhi,Banswara,Rajasthan,village,METWALA,"0812500651098686",74.1806945819,23.7159675640
Kushalgarh,Banswara,Rajasthan,village,GHORWARA,"0812500654099795",74.2890529336,23.1279575161
Kushalgarh,Banswara,Rajasthan,village,THUNTI,"0812500654099711",74.3189315131,23.1323050603
Kushalgarh,Banswara,Rajasthan,village,BILLIPARA,"0812500654099827",74.3961048971,23.1359532655
